"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",61,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512112,25613,0.000000,0.000000,161.535333,8.076767,161.535333,8.076767,0.000000,50.000000,100.000000,21.593750,161.535333,161.535333,8.076767,161.570669,8.080868,0.000000,1.615353,0.000000,0.000000,3876.847985,161.535333,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.253844,42.858693,6.867033,0.000000,19.482435,23.120480,0.264346,2.909628,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.014736,1.228805,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.266369,0,6400,91.478302,0.944889,1.579414,1.580885,27.083838,1.830564,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.126739,0.000000,5,188,0.001577,0.059314,"Low (1)","Idle (0)",0,0.000000,160,6016
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",62,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513624,25613,0.000000,0.000000,161.443041,8.072152,161.443041,8.072152,0.000000,50.000000,100.000000,100.000000,161.443041,161.443041,8.072152,161.955119,8.076251,0.000000,1.614429,0.000000,0.000000,3874.632995,161.443041,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.085524,42.946712,6.965204,0.000000,19.503521,22.987442,0.298740,2.963386,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019872,1.229598,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.669864,0.945893,1.602399,1.603892,27.477992,1.833125,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.121973,0.000000,0,8,0.000000,0.002523,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",63,966.000000,100.000000,100.000000,99.792961,0.000993,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512104,25613,0.000000,0.000000,161.499429,8.074971,161.499429,8.074971,0.000000,50.000000,100.000000,100.000000,161.499429,161.499429,8.074971,161.532234,8.079072,0.000000,1.614994,0.000000,0.000000,3875.986299,161.499429,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",2.955491,42.424584,7.832508,0.000000,19.539432,22.714836,0.421648,2.911065,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018170,1.182266,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,512,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.769740,0.948174,1.596307,1.605665,27.508372,1.813354,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.125891,0.000000,5,88,0.001577,0.027758,"Low (1)","Idle (0)",0,0.000000,160,2816
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",64,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.511395,8.075570,161.511395,8.075570,0.000000,50.000000,100.000000,21.390625,161.511395,161.511395,8.075570,161.541679,8.079671,0.000000,1.615113,0.000000,0.000000,3876.273485,161.511395,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.263310,42.850891,6.931589,0.000000,19.490534,22.908160,0.425353,2.922914,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.020337,1.186912,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.256696,0,6400,91.303615,0.945339,1.601667,1.606379,27.520943,1.812359,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.161072,0.000000,0,0,0.000000,0.000000,"Idle (0)","Idle (0)",0,0.000000,0,0
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",65,966.000000,100.000000,100.000000,99.792961,0.000966,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.668829,8.083441,161.668829,8.083441,0.000000,50.000000,100.000000,100.000000,161.668829,161.668829,8.083441,161.699142,8.087546,0.000000,1.616688,0.000000,0.000000,3880.051890,161.668829,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188373,"Low (1)",2.936310,43.018633,6.796965,0.000000,19.537748,23.126860,0.402201,2.931338,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240853,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.019359,1.230587,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.178024,0.946680,1.596032,1.596928,27.359120,1.837622,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.162199,0.000000,1544,8,0.487533,0.002526,"Low (1)","Idle (0)",0,0.000000,49408,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",66,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.342325,8.067116,161.342325,8.067116,0.000000,50.000000,100.000000,100.000000,161.342325,161.342325,8.067116,161.372577,8.071213,0.000000,1.613422,0.000000,0.000000,3872.215805,161.342325,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.032310,42.575212,8.007655,0.000000,19.135235,22.644368,0.429479,2.965312,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017414,1.193016,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.332013,0.944420,1.601896,1.603389,27.469370,1.819038,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.138109,0.000000,5096,8,1.605860,0.002521,"Low (1)","Idle (0)",0,0.000000,163072,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",67,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512496,25613,0.000000,0.000000,161.400350,8.070017,161.400350,8.070017,0.000000,50.000000,96.439844,100.000000,161.400350,161.400350,8.070017,161.556706,8.074116,0.000000,1.614003,0.000000,0.000000,3873.608393,161.400350,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.010170,42.728295,6.941738,0.000000,19.984350,23.023364,0.265888,2.763593,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018643,1.263958,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.609375,0,6400,91.802576,0.945120,1.599663,1.601153,27.431067,1.838021,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,11.969692,0.000000,16,8,0.005044,0.002522,"Low (1)","Idle (0)",0,0.000000,512,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",68,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.034131,8.051707,161.034131,8.051707,0.000000,50.000000,100.000000,21.875000,161.034131,161.034131,8.051707,161.064325,8.055795,0.000000,1.610341,0.000000,0.000000,3864.819139,161.034131,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188541,"Low (1)",2.971557,42.975309,7.005828,0.000000,19.496790,23.060273,0.265727,2.936881,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241016,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018460,1.269174,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.279762,0,6400,91.684017,0.942523,1.568832,1.595124,27.327782,1.843690,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.151606,0.000000,14737,22260,4.635078,7.001210,"Low (1)","Idle (0)",0,0.000000,471584,712320
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",69,966.000000,100.000000,100.000000,99.792961,0.000954,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513616,25613,0.000000,0.000000,161.422547,8.071127,161.422547,8.071127,0.000000,50.000000,100.000000,100.000000,161.422547,161.422547,8.071127,161.932037,8.075226,0.000000,1.614225,0.000000,0.000000,3874.141118,161.422547,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188415,"Low (1)",3.003783,42.835259,6.940520,0.000000,19.897163,22.952299,0.430991,2.674009,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240893,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018586,1.247391,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,90.641467,0.949317,1.572168,1.573668,26.960449,1.835652,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,11.974045,0.000000,16,12,0.005044,0.003783,"Low (1)","Idle (0)",0,0.000000,512,384
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",70,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.431085,8.071554,161.431085,8.071554,0.000000,50.000000,96.391406,100.000000,161.431085,161.431085,8.071554,161.461354,8.075653,0.000000,1.614310,0.000000,0.000000,3874.346052,161.431085,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188352,"Low (1)",2.944019,42.186789,8.370854,0.000000,19.323339,22.972727,0.293573,2.663906,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240832,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.014735,1.230057,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.563244,0,6400,91.286181,0.945834,1.598224,1.602588,27.455654,1.836620,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.172985,0.000000,0,8,0.000000,0.002522,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",71,966.000000,100.000000,100.000000,99.792961,0.000963,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.574674,8.078734,161.574674,8.078734,0.000000,50.000000,100.000000,100.000000,161.574674,161.574674,8.078734,161.604969,8.082836,0.000000,1.615746,0.000000,0.000000,3877.792176,161.574674,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188354,"Low (1)",3.077226,42.856166,6.787570,0.000000,19.780639,23.048430,0.263584,2.949682,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240834,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017359,1.219344,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.497798,0.944764,1.582894,1.596432,27.350578,1.823394,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.150120,0.000000,14301,22232,4.513046,7.015875,"Low (1)","Idle (0)",0,0.000000,457632,711424
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",72,966.000000,100.000000,100.000000,99.792961,0.000959,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,161.144673,8.057234,161.144673,8.057234,0.000000,50.000000,100.000000,100.000000,161.144673,161.144673,8.057234,161.295746,8.061325,0.000000,1.611446,0.000000,0.000000,3867.472146,161.144673,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188406,"Low (1)",3.091693,42.737036,6.913372,0.000000,19.658616,23.105801,0.412730,2.780778,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240883,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018656,1.281318,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.798288,0.944026,1.571625,1.586812,27.185851,1.841904,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.050192,0.000000,13357,22220,4.203925,6.993427,"Low (1)","Idle (0)",0,0.000000,427424,711040
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",73,966.000000,100.000000,100.000000,99.792961,0.000960,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,161.444750,8.072237,161.444750,8.072237,0.000000,50.000000,100.000000,100.000000,161.444750,161.444750,8.072237,161.596104,8.076337,0.000000,1.614447,0.000000,0.000000,3874.673990,161.444750,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188398,"Low (1)",2.993206,42.977251,6.966134,0.000000,19.645539,22.985830,0.264934,2.906411,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240878,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016966,1.243730,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.281390,0.946332,1.601453,1.605913,27.513107,1.842553,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,11.956666,0.000000,16,0,0.005045,0.000000,"Low (1)","Idle (0)",0,0.000000,512,0
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",74,966.000000,100.000000,100.000000,99.792961,0.000977,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,514048,25613,0.000000,0.000000,161.379866,8.068993,161.379866,8.068993,0.000000,50.000000,96.185937,99.359375,161.379866,161.379866,8.068993,162.025385,8.073091,0.000000,1.613798,0.000000,0.000000,3873.116777,161.379866,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.069773,43.083375,7.030027,0.000000,19.340304,22.998618,0.262472,2.971979,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.018368,1.225084,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.337054,0,6400,91.326857,0.945431,1.600347,1.601911,27.444190,1.825523,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.067190,0.000000,13545,22328,4.269317,7.037675,"Low (1)","Idle (0)",0,0.000000,433440,714496
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",75,966.000000,100.000000,100.000000,99.792961,0.000960,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,513736,25613,0.000000,0.000000,161.543884,8.077194,161.543884,8.077194,0.000000,50.000000,100.000000,31.750000,161.543884,161.543884,8.077194,162.091618,8.081296,0.000000,1.615438,0.000000,0.000000,3877.053205,161.543884,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188381,"Low (1)",3.072063,42.827815,7.018754,0.000000,19.784722,22.900720,0.267323,2.874781,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240857,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017514,1.236307,25600,0,0,0,0,0,"Idle (0)","Low (1)",512,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.750000,0,6400,91.629759,0.945258,1.598522,1.600856,27.425986,1.831181,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.124140,0.000000,4,8,0.001262,0.002524,"Low (1)","Idle (0)",0,0.000000,128,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",76,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512096,25613,0.000000,0.000000,161.446458,8.072323,161.446458,8.072323,0.000000,50.000000,100.000000,19.250000,161.446458,161.446458,8.072323,161.476729,8.076422,0.000000,1.614464,0.000000,0.000000,3874.714986,161.446458,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188344,"Low (1)",2.985221,42.670394,6.938046,0.000000,19.662438,23.233616,0.427543,2.793904,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240824,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.016823,1.272015,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,96.154762,0,6400,91.364474,0.945517,1.599554,1.601044,27.429208,1.848935,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.120337,0.000000,1440,8,0.454068,0.002523,"Low (1)","Idle (0)",0,0.000000,46080,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",77,966.000000,100.000000,100.000000,99.792961,0.000932,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512480,25613,0.000000,0.000000,161.446458,8.072323,161.446458,8.072323,0.000000,50.000000,100.000000,100.000000,161.446458,161.446458,8.072323,161.597814,8.076422,0.000000,1.614464,0.000000,0.000000,3874.714986,161.446458,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188160,"Low (1)",3.102772,42.828558,6.907968,0.000000,19.783907,23.073183,0.260456,2.785266,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4240640,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017735,1.240156,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.665714,0.944494,1.600299,1.605571,27.506752,1.838419,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.096612,0.000000,0,8,0.000000,0.002523,"Low (1)","Idle (0)",0,0.000000,0,256
"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",78,966.000000,100.000000,100.000000,99.792961,0.000943,1.200000,1.000000,0.000000,0.000000,16.000016,4.000000,128000,3072000,0,0,2048002,25600,0,5,512104,25613,0.000000,0.000000,161.525073,8.076254,161.525073,8.076254,0.000000,50.000000,100.000000,100.000000,161.525073,161.525073,8.076254,161.557883,8.080355,0.000000,1.615251,0.000000,0.000000,3876.601750,161.525073,100.000000,100.000000,512000,0,0,0,0,131072000,0,65536000,0,0,6182400,6188817,"Low (1)",2.982753,42.733885,7.007518,0.000000,19.654643,23.076726,0.436158,2.854018,70.000000,65536000,0,28467200,0,2048000,94412800,6963200,0,4241289,76800,76800,3526400,3251200,0,0.000000,0.000000,0,512000,0.017254,1.237044,25600,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128000,0,2560000,0,6400,0,128000,0,0,0,0,0,0,0,16384000,0,0,819200,0,0,0,0,0,512000,0,0,25600,0,0,0,0,0,0,0,160,100.000000,0,6400,91.156276,0.944802,1.588935,1.597923,27.377016,1.825121,"Low (1)","Low (1)","High (8)","Mid (4)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,12.129022,0.000000,15605,22400,4.923044,7.066722,"Low (1)","Idle (0)",0,0.000000,499360,716800
